"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/03/2020","AirNow","250250042","3","9.1","ug/m3 LC","38","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/04/2020","AirNow","250250042","3","9.9","ug/m3 LC","41","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/05/2020","AirNow","250250042","3","8.2","ug/m3 LC","34","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/06/2020","AirNow","250250042","3","8","ug/m3 LC","33","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/07/2020","AirNow","250250042","3","8.2","ug/m3 LC","34","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/08/2020","AirNow","250250042","3","7.1","ug/m3 LC","30","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/09/2020","AirNow","250250042","3","8.4","ug/m3 LC","35","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/10/2020","AirNow","250250042","3","11.6","ug/m3 LC","48","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/11/2020","AirNow","250250042","3","14.6","ug/m3 LC","56","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/12/2020","AirNow","250250042","3","9.3","ug/m3 LC","39","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/13/2020","AirNow","250250042","3","9.8","ug/m3 LC","41","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/14/2020","AirNow","250250042","3","11.3","ug/m3 LC","47","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/15/2020","AirNow","250250042","3","9.9","ug/m3 LC","41","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/16/2020","AirNow","250250042","3","6.9","ug/m3 LC","29","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/17/2020","AirNow","250250042","3","6","ug/m3 LC","25","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/18/2020","AirNow","250250042","3","6.2","ug/m3 LC","26","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/19/2020","AirNow","250250042","3","7.3","ug/m3 LC","30","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/20/2020","AirNow","250250042","3","4.6","ug/m3 LC","19","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/21/2020","AirNow","250250042","3","8.7","ug/m3 LC","36","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/22/2020","AirNow","250250042","3","11.1","ug/m3 LC","46","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/23/2020","AirNow","250250042","3","9.5","ug/m3 LC","40","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/24/2020","AirNow","250250042","3","9.1","ug/m3 LC","38","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/25/2020","AirNow","250250042","3","7.4","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/26/2020","AirNow","250250042","3","3","ug/m3 LC","13","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/27/2020","AirNow","250250042","3","6.2","ug/m3 LC","26","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/28/2020","AirNow","250250042","3","7.1","ug/m3 LC","30","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/29/2020","AirNow","250250042","3","9.1","ug/m3 LC","38","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/30/2020","AirNow","250250042","3","3.2","ug/m3 LC","13","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"08/31/2020","AirNow","250250042","3","5.7","ug/m3 LC","24","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/01/2020","AirNow","250250042","3","4.8","ug/m3 LC","20","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/02/2020","AirNow","250250042","3","2.9","ug/m3 LC","12","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/03/2020","AirNow","250250042","3","5.7","ug/m3 LC","24","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/04/2020","AirNow","250250042","3","6.1","ug/m3 LC","25","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/05/2020","AirNow","250250042","3","6.2","ug/m3 LC","26","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/06/2020","AirNow","250250042","3","10","ug/m3 LC","42","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/07/2020","AirNow","250250042","3","3.8","ug/m3 LC","16","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/08/2020","AirNow","250250042","3","5.6","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/09/2020","AirNow","250250042","3","8","ug/m3 LC","33","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/10/2020","AirNow","250250042","3","3.8","ug/m3 LC","16","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/11/2020","AirNow","250250042","3","4","ug/m3 LC","17","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/12/2020","AirNow","250250042","3","4.1","ug/m3 LC","17","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/13/2020","AirNow","250250042","3","6.7","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/14/2020","AirNow","250250042","3","4.5","ug/m3 LC","19","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/15/2020","AirNow","250250042","3","5.5","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/16/2020","AirNow","250250042","3","5.6","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/17/2020","AirNow","250250042","3","6.7","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/18/2020","AirNow","250250042","3","6.7","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/19/2020","AirNow","250250042","3","5.9","ug/m3 LC","25","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/20/2020","AirNow","250250042","3","5","ug/m3 LC","21","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/21/2020","AirNow","250250042","3","5.7","ug/m3 LC","24","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/22/2020","AirNow","250250042","3","6.1","ug/m3 LC","25","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/23/2020","AirNow","250250042","3","9.5","ug/m3 LC","40","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/24/2020","AirNow","250250042","3","12.4","ug/m3 LC","52","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/25/2020","AirNow","250250042","3","14","ug/m3 LC","55","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/26/2020","AirNow","250250042","3","14.3","ug/m3 LC","56","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/27/2020","AirNow","250250042","3","4.9","ug/m3 LC","20","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/28/2020","AirNow","250250042","3","5.3","ug/m3 LC","22","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/29/2020","AirNow","250250042","3","5.5","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/30/2020","AirNow","250250042","3","4.1","ug/m3 LC","17","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/01/2020","AirNow","250250042","3","7.7","ug/m3 LC","32","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/02/2020","AirNow","250250042","3","8.3","ug/m3 LC","35","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/03/2020","AirNow","250250042","3","6.8","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/04/2020","AirNow","250250042","3","5.1","ug/m3 LC","21","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/05/2020","AirNow","250250042","3","6.8","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/06/2020","AirNow","250250042","3","5.2","ug/m3 LC","22","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/07/2020","AirNow","250250042","3","7","ug/m3 LC","29","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/08/2020","AirNow","250250042","3","4","ug/m3 LC","17","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/09/2020","AirNow","250250042","3","6","ug/m3 LC","25","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/10/2020","AirNow","250250042","3","8.8","ug/m3 LC","37","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/11/2020","AirNow","250250042","3","5.4","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/12/2020","AirNow","250250042","3","5.5","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/13/2020","AirNow","250250042","3","2.6","ug/m3 LC","11","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/14/2020","AirNow","250250042","3","5.6","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/15/2020","AirNow","250250042","3","9.3","ug/m3 LC","39","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/16/2020","AirNow","250250042","3","4.4","ug/m3 LC","18","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/17/2020","AirNow","250250042","3","6.8","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/18/2020","AirNow","250250042","3","11.5","ug/m3 LC","48","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/19/2020","AirNow","250250042","3","9.6","ug/m3 LC","40","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/20/2020","AirNow","250250042","3","7.6","ug/m3 LC","32","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/21/2020","AirNow","250250042","3","4.3","ug/m3 LC","18","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/22/2020","AirNow","250250042","3","5.7","ug/m3 LC","24","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/23/2020","AirNow","250250042","3","6.2","ug/m3 LC","26","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/24/2020","AirNow","250250042","3","5.5","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/25/2020","AirNow","250250042","3","5.9","ug/m3 LC","25","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/26/2020","AirNow","250250042","3","5.3","ug/m3 LC","22","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/27/2020","AirNow","250250042","3","4.3","ug/m3 LC","18","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/28/2020","AirNow","250250042","3","3.4","ug/m3 LC","14","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/29/2020","AirNow","250250042","3","4.4","ug/m3 LC","18","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/30/2020","AirNow","250250042","3","5.3","ug/m3 LC","22","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/31/2020","AirNow","250250042","3","10.7","ug/m3 LC","45","DUDLEY SQUARE ROXBURY","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/04/2020","AQS","250250044","1","8.8","ug/m3 LC","37","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/10/2020","AQS","250250044","1","6.3","ug/m3 LC","26","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/16/2020","AQS","250250044","1","4","ug/m3 LC","17","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/28/2020","AQS","250250044","1","3.8","ug/m3 LC","16","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/03/2020","AQS","250250044","1","8.4","ug/m3 LC","35","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/09/2020","AQS","250250044","1","3.9","ug/m3 LC","16","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/15/2020","AQS","250250044","1","2.9","ug/m3 LC","12","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/21/2020","AQS","250250044","1","4.6","ug/m3 LC","19","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/27/2020","AQS","250250044","1","3.9","ug/m3 LC","16","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/04/2020","AQS","250250044","1","6.2","ug/m3 LC","26","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/10/2020","AQS","250250044","1","11.9","ug/m3 LC","50","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/16/2020","AQS","250250044","1","3.8","ug/m3 LC","16","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/22/2020","AQS","250250044","1","4.9","ug/m3 LC","20","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/28/2020","AQS","250250044","1","6.7","ug/m3 LC","28","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/09/2020","AQS","250250044","1","10.7","ug/m3 LC","45","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/15/2020","AQS","250250044","1","12.2","ug/m3 LC","51","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/21/2020","AQS","250250044","1","5.9","ug/m3 LC","25","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/03/2020","AQS","250250044","1","9.9","ug/m3 LC","41","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/09/2020","AQS","250250044","1","5.2","ug/m3 LC","22","VON HILLERN ST","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
